Wavelength (Angstroms), Normalized intensity, Element
1227.8611, 32.936854, 
1227.9043, 33.373671, 
1227.9475, 35.144433, 
1227.9906, 38.738520, 
1228.0338, 43.328035, 
1228.0770, 44.890393, 
1228.1201, 40.788589, 
1228.1633, 35.046226, 
1228.2064, 31.968142, 
1228.2496, 30.961482, 
1228.2928, 30.758744, 
1228.3359, 31.351007, 
1228.3791, 31.323830, 
1228.4223, 31.556581, 
1228.4654, 31.033240, 
1228.5086, 30.426707, 
1228.5518, 30.145944, 
1228.5949, 29.602813, 
1228.6381, 30.082026, 
1228.6813, 30.620991, 
1228.7244, 30.517193, 
1228.7676, 31.006884, 
1228.8107, 30.857249, 
1228.8539, 29.741353, 
1228.8971, 29.257445, 
1228.9402, 28.901997, 
1228.9834, 29.094804, 
1229.0266, 28.930434, 
1229.0697, 28.454636, 
1229.1129, 28.248167, 
1229.1561, 28.172177, 
1229.1992, 28.245658, 
1229.2424, 28.452796, 
1229.2856, 28.672434, 
1229.3288, 28.326474, 
1229.3719, 27.854438, 
1229.4151, 27.646940, 
1229.4583, 28.140357, 
1229.5014, 28.870387, 
1229.5446, 30.517274, 
1229.5878, 33.241883, 
1229.6309, 33.999312, 
1229.6741, 30.900997, 
1229.7173, 28.157358, 
1229.7604, 26.917160, 
1229.8036, 26.130156, 
1229.8468, 25.774581, 
1229.8899, 25.859350, 
1229.9331, 26.372987, 
1229.9763, 26.658072, 
1230.0195, 27.487447, 
1230.0626, 27.847737, 
1230.1058, 27.603589, 
1230.1490, 26.591425, 
1230.1921, 26.401493, 
1230.2353, 26.455345, 
1230.2785, 27.295863, 
1230.3217, 27.713858, 
1230.3648, 28.541858, 
1230.4080, 28.297893, 
1230.4512, 28.102296, S I
1230.4943, 27.557553, 
1230.5375, 26.070632, 
1230.5807, 25.204320, 
1230.6239, 25.157067, 
1230.6670, 25.350473, 
1230.7102, 25.081897, 
1230.7534, 24.442492, 
1230.7966, 24.683496, 
1230.8397, 25.016418, 
1230.8829, 25.336712, 
1230.9261, 26.063166, 
1231.0302, 24.390349, 
1231.0734, 24.162114, 
1231.1165, 24.422427, 
1231.1597, 24.182796, 
1231.2029, 23.837225, 
1231.2461, 24.345942, 
1231.2892, 24.841189, 
1231.3324, 24.648935, 
1231.3756, 24.086125, 
1231.4188, 23.846355, 
1231.4620, 22.876903, 
1231.5051, 22.817990, 
1231.5483, 22.994023, 
1231.5915, 22.862908, 
1231.6347, 22.929085, 
1231.6778, 23.291500, 
1231.7210, 23.209366, 
1231.7642, 23.150253, 
1231.8074, 23.179847, 
1231.8506, 22.713206, 
1231.8937, 23.055883, 
1231.9369, 23.344675, 
1231.9801, 23.446805, 
1232.0233, 23.456215, 
1232.0664, 23.136922, 
1232.1096, 23.475829, 
1232.1528, 23.549786, 
1232.1960, 23.181694, 
1232.2392, 22.527838, 
1232.2823, 21.882845, 
1232.3255, 21.435408, 
1232.3687, 21.824967, 
1232.4119, 22.469938, 
1232.4551, 23.620994, 
1232.4983, 24.189702, 
1232.5414, 24.320320, 
1232.5846, 23.928439, 
1232.6278, 24.081907, 
1232.6710, 23.181411, 
1232.7142, 22.639865, 
1232.7573, 21.995742, 
1232.8005, 21.788974, 
1232.8437, 21.799147, 
1232.8869, 21.927587, 
1232.9301, 22.555102, 
1232.9733, 22.838113, 
1233.0164, 23.088294, 
1233.0596, 23.613544, 
1233.1028, 24.051760, 
1233.1460, 23.474386, 
1233.1892, 22.203668, 
1233.2324, 21.759505, 
1233.2755, 21.805594, 
1233.3187, 21.153419, 
1233.3619, 21.215189, 
1233.4051, 21.343221, 
1233.4483, 21.711640, 
1233.4915, 21.958088, 
1233.5346, 21.324253, 
1233.5778, 20.583793, 
1233.6210, 20.020089, 
1233.6642, 19.773114, 
1233.7074, 19.590478, 
1233.7506, 19.680958, 
1233.7938, 19.854580, 
1233.8370, 20.628553, 
1233.8801, 21.353037, 
1233.9233, 21.638381, 
1233.9665, 21.849144, 
1234.0097, 21.949408, 
1234.0529, 22.014006, 
1234.0961, 22.598359, 
1234.1393, 23.143198, S II
1234.1825, 22.641881, 
1234.2256, 21.903329, 
1234.2688, 21.525130, 
1234.3120, 20.781328, 
1234.3552, 20.320335, 
1234.3984, 20.120868, 
1234.4416, 19.775880, 
1234.4848, 19.656959, 
1234.5280, 19.776025, 
1234.5712, 19.757940, 
1234.6143, 19.559706, 
1234.6575, 19.288759, 
1234.7007, 19.074828, 
1234.7439, 18.868042, 
1234.7871, 18.507356, 
1234.8303, 18.831101, 
1234.8735, 19.432319, 
1234.9167, 20.233257, 
1234.9599, 20.167583, 
1235.0031, 20.003297, 
1235.0462, 19.894883, 
1235.0894, 19.579695, 
1235.1326, 19.445176, 
1235.1758, 19.720258, 
1235.2190, 19.597203, 
1235.2622, 19.625970, 
1235.3054, 19.636483, 
1235.3486, 19.335929, 
1235.3918, 19.332116, 
1235.4350, 19.403154, 
1235.4782, 19.228472, 
1235.5214, 19.383725, 
1235.5646, 20.168479, 
1235.6078, 21.468408, S I
1235.6509, 21.335968, 
1235.6941, 19.808743, 
1235.7373, 18.863866, 
1235.7805, 18.423610, 
1235.8237, 18.773484, 
1235.8669, 18.579088, 
1235.9101, 18.172410, 
1235.9533, 18.294491, 
1235.9965, 18.206437, 
1236.0197, 18.041738, 
1236.0629, 18.478655, 
1236.1061, 19.183619, 
1236.1493, 19.531976, 
1236.1925, 19.381224, 
1236.2357, 19.375422, 
1236.2789, 19.629587, 
1236.3221, 19.420791, 
1236.3653, 18.817990, 
1236.4085, 18.236477, 
1236.4517, 18.265054, 
1236.4949, 18.477916, 
1236.5381, 18.137912, 
1236.5813, 17.988175, 
1236.6245, 18.365588, 
1236.6677, 18.502016, 
1236.7109, 18.301859, 
1236.7541, 17.964765, 
1236.7973, 18.029573, 
1236.8405, 18.205814, 
1236.8837, 18.915953, 
1236.9269, 19.293179, 
1236.9701, 21.201446, 
1237.0133, 23.578701, 
1237.0565, 23.974757, 
1237.0997, 21.020821, 
1237.1429, 18.768372, 
1237.1861, 18.013434, 
1237.2293, 18.392856, 
1237.2725, 18.687934, 
1237.3157, 18.190313, 
1237.3589, 17.415526, 
1237.4021, 16.980783, 
1237.4453, 17.625196, 
1237.4885, 18.468261, 
1237.5317, 18.631940, 
1237.5749, 18.126995, 
1237.6181, 17.965445, 
1237.6613, 18.488000, 
1237.7045, 18.908072, 
1237.7477, 19.164973, 
1237.7909, 19.085525, 
1237.8341, 18.284190, 
1237.8773, 17.772927, 
1237.9205, 17.391833, 
1237.9637, 17.586995, 
1238.0069, 17.933371, 
1238.0501, 17.953867, 
1238.0933, 18.203588, 
1238.1365, 18.390248, 
1238.1797, 18.802101, 
1238.2229, 19.401001, 
1238.2661, 19.994819, 
1238.3093, 20.720143, 
1238.3525, 20.911486, 
1238.3957, 21.116872, 
1238.4389, 22.321164, 
1238.4821, 25.529677, 
1238.5254, 30.302151, 
1238.5686, 38.993435, 
1238.6118, 54.327095, 
1238.6550, 79.194189, 
1238.6982, 115.64586, 
1238.7414, 159.15293, 
1238.7846, 198.38243, 
1238.8278, 218.48331, N V
1238.8710, 202.66720, 
1238.9142, 158.46686, 
1238.9574, 108.22337, 
1239.0006, 68.530034, 
1239.0438, 44.579318, 
1239.0870, 31.369572, 
1239.1303, 24.914795, 
1239.1735, 22.361793, 
1239.2167, 21.525634, 
1239.2599, 20.808850, 
1239.3031, 19.986595, 
1239.3463, 19.302224, 
1239.3895, 18.369279, 
1239.4327, 18.021872, 
1239.4759, 17.609520, 
1239.5191, 17.333570, 
1239.5624, 16.830837, 
1239.6056, 16.916108, 
1239.6488, 16.651423, 
1239.6920, 16.597672, 
1239.7352, 17.152560, 
1239.7784, 17.156210, 
1239.8216, 17.549666, 
1239.8648, 17.977518, 
1239.9080, 18.378558, Fe II
1239.9513, 18.210220, 
1239.9945, 17.662299, 
1240.0377, 17.551210, 
1240.0809, 18.080746, 
1240.1241, 18.173878, 
1240.1673, 18.221689, 
1240.2105, 18.302257, 
1240.2537, 18.214731, 
1240.2970, 18.228159, 
1240.3402, 18.726187, 
1240.3834, 19.373101, Mg II
1240.4266, 18.940339, 
1240.4698, 17.943162, 
1240.5130, 17.226631, 
1240.5562, 16.788575, 
1240.5995, 17.104148, 
1240.6431, 17.233794, 
1240.6862, 17.968700, 
1240.7293, 17.778207, 
1240.7724, 17.408997, 
1240.8155, 17.348017, 
1240.8586, 17.773309, 
1240.9017, 17.721726, 
1240.9448, 17.206419, 
1240.9880, 17.298526, 
1241.0311, 17.447126, 
1241.0742, 17.064726, 
1241.1173, 16.534461, 
1241.1604, 16.922545, 
1241.2035, 16.980598, 
1241.2466, 17.118295, 
1241.2897, 17.503886, 
1241.3329, 16.769676, 
1241.3760, 16.173165, 
1241.4191, 16.756119, 
1241.4622, 17.112135, 
1241.5053, 16.588149, 
1241.5484, 17.093142, 
1241.5915, 18.017377, 
1241.6347, 17.279860, 
1241.6778, 16.102925, 
1241.7209, 17.371190, 
1241.7640, 20.540691, 
1241.8071, 24.058019, 
1241.8502, 28.000169, 
1241.8933, 31.607920, 
1241.9365, 31.029934, Fe XII
1241.9796, 28.268631, 
1242.0227, 25.555037, 
1242.0658, 21.638665, 
1242.1089, 19.345934, 
1242.1520, 19.478774, 
1242.1952, 20.400436, 
1242.2383, 20.109414, C I
1242.2814, 17.752646, 
1242.3245, 15.970526, 
1242.3676, 16.384929, 
1242.4107, 19.421161, 
1242.4539, 23.150072, 
1242.4970, 24.958279, 
1242.5401, 26.568134, 
1242.5832, 31.940465, 
1242.6263, 43.291906, 
1242.6695, 60.752530, 
1242.7126, 85.572696, 
1242.7557, 114.36865, 
1242.7988, 136.06652, N V
1242.8419, 137.02513, 
1242.8850, 117.22580, 
1242.9282, 87.214651, 
1242.9713, 58.511830, 
1243.0144, 39.070345, 
1243.0575, 31.440009, 
1243.1006, 32.795442, 
1243.1438, 37.996734, 
1243.1869, 39.107988, N I
1243.2300, 34.485187, 
1243.2731, 31.253029, 
1243.3163, 29.413030, N I
1243.3594, 24.454697, 
1243.4025, 20.149599, 
1243.4456, 21.330320, 
1243.4887, 24.766251, 
1243.5319, 24.490255, C I
1243.5750, 19.043309, 
1243.6181, 13.488488, 
1243.6612, 11.428624, 
1243.7044, 12.062403, 
1243.7475, 13.840838, 
1243.7906, 14.467985, C I
1243.8337, 13.192186, 
1243.8768, 12.948429, 
1243.9200, 16.039010, 
1243.9631, 21.525354, 
1244.0062, 23.822489, C I
1244.0493, 19.790824, 
1244.0925, 16.562785, 
1244.1356, 15.254999, 
1244.1787, 12.726198, 
1244.2218, 10.290412, 
1244.2650, 9.3638946, 
1244.3081, 9.2952616, 
1244.3512, 9.6232934, 
1244.3943, 11.443115, 
1244.4375, 15.033651, 
1244.4806, 22.480892, 
1244.5237, 28.561336, C I
1244.5669, 25.770821, 
1244.6100, 17.203850, 
1244.6531, 11.763529, 
1244.6962, 10.085329, 
1244.7394, 9.4021150, 
1244.7825, 9.2279370, 
1244.8256, 9.3149769, 
1244.8687, 9.8528252, 
1244.9119, 11.858266, 
1244.9550, 15.308677, 
1244.9981, 18.642177, C I
1245.0413, 18.156313, 
1245.0844, 16.605816, 
1245.1275, 19.905902, 
1245.1706, 25.739258, C I
1245.2138, 25.628912, 
1245.2569, 18.282885, 
1245.3000, 12.097700, 
1245.3432, 9.9352472, 
1245.3863, 9.4048583, 
1245.3994, 10.268966, 
1245.4426, 12.480814, 
1245.4857, 16.023283, 
1245.5288, 17.588319, C I
1245.5719, 14.621299, 
1245.6151, 11.352592, 
1245.6582, 10.565072, 
1245.7013, 10.930600, 
1245.7445, 11.301291, 
1245.7876, 12.136157, 
1245.8307, 16.233709, 
1245.8739, 24.389493, 
1245.9170, 30.017874, 
1245.9601, 25.846431, 
1246.0033, 17.235820, 
1246.0464, 13.181662, 
1246.0895, 14.317639, 
1246.1327, 17.552140, 
1246.1758, 17.848247, C I
1246.2189, 13.992003, 
1246.2621, 10.167540, 
1246.3052, 8.4271404, 
1246.3483, 8.0451661, 
1246.3915, 8.2075117, 
1246.4346, 8.2302064, 
1246.4777, 8.3648337, 
1246.5209, 8.3315970, 
1246.5640, 8.4673396, 
1246.6071, 8.6606129, 
1246.6503, 9.1628538, 
1246.6934, 10.661106, 
1246.7365, 14.379741, 
1246.7797, 22.324801, 
1246.8228, 33.692108, 
1246.8660, 37.684576, C I
1246.9091, 29.764904, 
1246.9522, 19.651393, 
1246.9954, 14.466449, 
1247.0385, 13.603086, 
1247.0816, 17.978113, 
1247.1248, 26.211744, 
1247.1679, 28.617317, S I
1247.2111, 20.784578, 
1247.2542, 13.752458, 
1247.2973, 12.311442, 
1247.3405, 13.681839, 
1247.3836, 15.095172, 
1247.4267, 15.879378, C III
1247.4699, 15.458143, 
1247.5130, 14.111041, 
1247.5562, 12.520571, 
1247.5993, 10.827636, 
1247.6424, 9.6314599, 
1247.6856, 9.8892793, 
1247.7287, 12.048780, 
1247.7719, 17.308614, 
1247.8150, 25.417772, 
1247.8581, 31.703897, C I
1247.9013, 30.977959, 
1247.9444, 30.445638, 
1247.9876, 35.547706, C I
1248.0307, 35.627876, 
1248.0738, 25.585366, 
1248.1170, 15.525510, 
1248.1601, 10.989951, 
1248.2033, 9.6709341, 
1248.2464, 9.1687233, 
1248.2896, 8.8856665, 
1248.3327, 9.5444097, 
1248.3758, 10.082116, 
1248.4190, 9.6831478, 
1248.4621, 9.0657539, 
1248.5053, 8.2688060, 
1248.5484, 7.7704249, 
1248.5916, 7.8112926, 
1248.6347, 8.3849905, 
1248.6778, 9.2455957, 
1248.7210, 9.6423675, 
1248.7641, 9.2368708, 
1248.8073, 8.8898812, 
1248.8504, 9.4816198, 
1248.8936, 11.779533, 
1248.9367, 16.993550, 
1248.9799, 23.788272, 
1249.0230, 26.261046, 
1249.0662, 20.025917, 
1249.1093, 12.452495, 
1249.1524, 9.4201098, 
1249.1956, 9.1140330, 
1249.2387, 10.472773, 
1249.2819, 13.734021, 
1249.3250, 21.223682, 
1249.3682, 32.809242, 
1249.4113, 39.966092, C I
1249.4545, 31.949776, 
1249.4976, 18.795039, 
1249.5408, 11.922654, 
1249.5839, 9.9109217, 
1249.6271, 9.5250501, 
1249.6702, 10.248657, 
1249.7134, 11.794049, 
1249.7565, 14.919922, 
1249.7997, 19.484520, 
1249.8428, 24.049584, 
1249.8860, 26.789687, Mg X/2
1249.9291, 27.534555, 
1249.9722, 26.120173, 
1250.0154, 23.547076, 
1250.0585, 20.327302, 
1250.1017, 17.135502, Si II
1250.1448, 13.626800, 
1250.1880, 11.329263, 
1250.2311, 10.253445, 
1250.2743, 11.242168, 
1250.3175, 14.884270, 
1250.3606, 23.114212, 
1250.4038, 33.346895, Si II
1250.4469, 35.907963, 
1250.4901, 31.677794, 
1250.5332, 34.640022, 
1250.5764, 46.333029, S II
1250.6195, 49.463089, 
1250.6627, 36.083746, 
1250.7058, 21.102620, 
1250.7490, 14.692968, 
1250.7921, 13.446773, 
1250.8353, 13.018528, 
1250.8784, 11.059033, 
1250.9216, 9.2568258, 
1250.9647, 9.1485111, 
1251.0379, 10.339115, 
1251.0810, 14.220791, 
1251.1242, 23.438162, 
1251.1673, 38.295709, C I
1251.2105, 48.397867, 
1251.2537, 40.861776, 
1251.2968, 24.446056, 
1251.3400, 13.976715, 
1251.3831, 10.690512, 
1251.4263, 10.086878, 
1251.4694, 9.6187299, Si V
1251.5126, 8.7816129, 
1251.5557, 8.2808209, 
1251.5989, 7.8346754, 
1251.6421, 7.5038245, 
1251.6852, 7.7664991, 
1251.7284, 7.9209184, 
1251.7715, 8.2144641, Si V
1251.8147, 8.5281802, 
1251.8578, 8.6492625, 
1251.9010, 8.6058843, 
1251.9442, 8.4719884, 
1251.9873, 8.2327768, 
1252.0305, 8.4440386, 
1252.0736, 9.6071683, 
1252.1168, 12.057549, 
1252.1599, 18.133228, 
1252.2031, 28.076853, C I
1252.2463, 32.633457, 
1252.2894, 25.052207, 
1252.3326, 15.369835, 
1252.3757, 11.157205, 
1252.4189, 9.9676332, 
1252.4621, 9.1612546, 
1252.5052, 8.2285212, 
1252.5484, 7.6054174, 
1252.5915, 7.4387108, 
1252.6189, 7.1529750, 
1252.6619, 7.0694031, 
1252.7050, 7.1576532, 
1252.7480, 7.2920069, 
1252.7911, 7.4148729, 
1252.8341, 7.2536382, 
1252.8772, 7.1286802, 
1252.9202, 7.2404155, 
1252.9633, 7.1941285, 
1253.0063, 7.1978936, 
1253.0494, 7.0612092, 
1253.0925, 7.6120546, 
1253.1355, 8.2863674, 
1253.1786, 10.570738, 
1253.2216, 15.005846, 
1253.2647, 22.014503, 
1253.3077, 28.158825, S I
1253.3508, 32.034344, 
1253.3938, 39.570454, 
1253.4369, 48.917673, 
1253.4800, 48.646144, C I
1253.5230, 36.186336, 
1253.5661, 23.206610, 
1253.6091, 17.177114, 
1253.6522, 19.490177, 
1253.6952, 29.879234, 
1253.7383, 51.682090, 
1253.7814, 75.477199, S II
1253.8244, 81.037417, 
1253.8675, 60.998261, 
1253.9105, 34.478219, 
1253.9536, 18.700926, 
1253.9966, 12.070099, 
1254.0397, 9.8071097, 
1254.0828, 9.5865615, 
1254.1258, 9.2839456, H 1
1254.1689, 8.3243240, 
1254.2119, 7.4493930, 
1254.2550, 7.1719631, 
1254.2981, 7.9276243, 
1254.3411, 9.3506497, 
1254.3842, 12.659885, 
1254.4272, 19.742868, 
1254.4703, 29.404689, 
1254.5134, 33.185828, C I
1254.5564, 25.251661, 
1254.5995, 14.507956, 
1254.6426, 10.026963, 
1254.6856, 8.8264762, 
1254.7287, 8.1830700, 
1254.7717, 7.8999559, 
1254.8148, 7.7394846, 
1254.8579, 7.7998901, 
1254.9009, 8.0217547, 
1254.9440, 8.2995481, 
1254.9870, 8.8339134, 
1255.0301, 10.115819, 
1255.0732, 11.849851, 
1255.1162, 14.999410, 
1255.1593, 20.681402, 
1255.2024, 28.994225, 
1255.2454, 35.666738, 
1255.2885, 35.212299, Si I
1255.3316, 28.153197, 4 
1255.3746, 21.516367, 
1255.4177, 17.699772, 
1255.4608, 14.347848, 
1255.5038, 11.356773, 
1255.5469, 9.6041474, 
1255.5899, 8.9008778, 
1255.6330, 8.5519836, 
1255.6761, 8.5303109, 
1255.7191, 8.4411156, 
1255.7622, 8.4815057, 
1255.8053, 8.4623425, 
1255.8483, 8.2302204, 
1255.8914, 8.3017782, 
1255.9345, 8.6522410, 
1255.9775, 9.6153034, 
1256.0106, 11.834422, 
1256.0537, 14.400584, 
1256.0967, 15.227999, S I
1256.1398, 13.631154, 
1256.1829, 12.632479, 
1256.2260, 14.257428, 
1256.2690, 18.286143, 
1256.3121, 26.516178, 
1256.3552, 41.977366, 
1256.3982, 65.221777, 
1256.4413, 89.500225, 
1256.4844, 97.161415, Si I
1256.5274, 79.744492, 
1256.5705, 51.978735, 
1256.6136, 32.377948, 
1256.6566, 21.564180, 
1256.6997, 15.849085, 
1256.7428, 13.126008, 
1256.7859, 11.885863, 
1256.8289, 10.609168, 
1256.8720, 9.6915130, 
1256.9151, 8.7911284, 
1256.9581, 8.3355609, 
1257.0012, 8.2759512, 
1257.0443, 8.2073508, 
1257.0874, 8.2424538, 
1257.1304, 8.3961123, 
1257.1735, 8.5865844, 
1257.2166, 8.4707417, 
1257.2596, 8.3434014, 
1257.3027, 8.3989696, 
1257.3458, 8.8837982, 
1257.3889, 10.151510, 
1257.4319, 13.150966, 
1257.4750, 20.457816, 
1257.5181, 32.455019, 
1257.5612, 41.246716, C I
1257.6042, 34.291883, 
1257.6473, 19.450645, 
1257.6904, 12.008979, 
1257.7335, 11.071440, 
1257.7765, 11.919718, 
1257.8196, 13.025172, 
1257.8627, 13.161840, H ?
1257.9058, 11.904117, 
1257.9488, 10.752793, 
1257.9919, 10.102639, 
1258.0350, 9.1908391, 
1258.0781, 8.6974294, 
1258.1211, 8.7692580, 
1258.1642, 8.9376227, 
1258.2073, 8.9775437, 
1258.2504, 9.4650226, 
1258.2934, 10.087848, 
1258.3365, 10.164709, 
1258.3796, 10.753964, 
1258.4227, 11.687890, 
1258.4657, 13.349813, 
1258.5088, 15.131319, 
1258.5519, 18.557120, 
1258.5950, 23.547698, 
1258.6381, 31.993583, 
1258.6811, 46.703317, 
1258.7242, 71.472116, 
1258.7673, 98.354007, Si I
1258.8104, 104.09213, 
1258.8535, 82.848904, 
1258.8965, 55.477049, 
1258.9396, 38.006978, 
1258.9827, 28.686060, 
1259.0258, 24.063275, 
1259.0689, 22.421781, 
1259.1119, 22.005499, 
1259.1550, 22.908712, 
1259.1981, 26.065886, 
1259.2412, 33.702896, 
1259.2843, 48.660563, 
1259.3273, 75.493589, 
1259.3704, 119.40345, 
1259.4135, 186.96385, 
1259.4566, 278.73351, 
1259.4997, 374.86759, 
1259.5428, 433.65860, O V/2
1259.5858, 405.14124, 
1259.6289, 296.40259, 
1259.6720, 176.56940, 
1259.7151, 95.244016, 
1259.7582, 50.332531, 
1259.8012, 28.283282, 
1259.8443, 18.168183, 
1259.8874, 13.771259, 
1259.9305, 11.851681, 
1259.9736, 11.149574, 
1260.0167, 11.680331, 
1260.0598, 13.168982, 
1260.1028, 16.041164, 
1260.1459, 20.508450, 
1260.1890, 26.093230, 
1260.2321, 34.254715, 
1260.2752, 49.746861, 
1260.3183, 79.444690, 
1260.3613, 129.14735, 
1260.4044, 178.36647, 
1260.4475, 193.68487, Si II
1260.4906, 179.74268, 
1260.5337, 143.47380, Fe II
1260.5768, 101.90508, 
1260.6199, 84.190851, C I
1260.6630, 78.772233, 
1260.7060, 59.840990, 
1260.7491, 41.333020, 
1260.7922, 31.408638, 
1260.8353, 24.852934, 
1260.8784, 22.650638, 
1260.9215, 26.401099, C I
1260.9646, 29.774664, 
1261.0107, 29.248046, 
1261.0538, 28.884663, 
1261.0969, 30.005604, Ca VII/2
1261.1400, 28.885884, 
1261.1831, 22.913911, 
1261.2262, 16.560300, 
1261.2693, 13.357220, 
1261.3124, 13.986759, 
1261.3555, 18.354994, 
1261.3985, 24.467591, 
1261.4416, 28.559315, C I
1261.4847, 29.852116, 
1261.5278, 31.254604, 
1261.5709, 32.500783, 
1261.6140, 32.464214, 
1261.6571, 36.767773, Mg VI
1261.7002, 46.008681, C I
1261.7433, 45.327308, 
1261.7864, 29.488923, 
1261.8295, 15.482148, 
1261.8726, 10.705180, 
1261.9156, 9.3590970, 
1261.9587, 9.2830057, 
1262.0018, 9.4913628, 
1262.0449, 9.4195276, 
1262.0880, 9.3182865, 
1262.1311, 9.8579532, 
1262.1742, 10.053826, 
1262.2173, 9.4741030, Fe II
1262.2604, 8.7876212, 
1262.3035, 8.1940337, 
1262.3466, 7.8102061, 
1262.3897, 7.5687201, 
1262.4328, 7.7389764, 
1262.4759, 7.7513851, 
1262.5190, 7.6936530, 
1262.5621, 7.3516689, 
1262.6052, 7.3638392, 
1262.6482, 7.6669812, 
1262.6913, 8.3501633, 
1262.7344, 9.4668480, 
1262.7775, 12.220948, 
1262.8206, 16.741581, 
1262.8637, 20.152681, S I
1262.9068, 17.220605, 
1262.9499, 11.890643, 
1262.9930, 9.1868087, 
1263.0361, 8.6540109, 
1263.0792, 8.4489558, 
1263.1223, 8.3122362, 
1263.1654, 8.0409992, 
1263.2085, 7.7883360, 
1263.2516, 7.5547450, 
1263.2947, 7.3653188, 
1263.3378, 6.9722157, 
1263.3809, 7.0633159, 
1263.4240, 7.4850468, 
1263.4671, 7.5995610, 
1263.5102, 7.8526671, 
1263.5533, 8.1111759, 
1263.5964, 8.1434354, 
1263.6395, 8.2204179, 
1263.6826, 8.5744856, 
1263.7257, 8.5591164, 
1263.7688, 8.3213934, 
1263.8119, 8.3170769, 
1263.8550, 8.4460547, 
1263.8981, 8.5637005, 
1263.9412, 8.2973013, 
1263.9843, 8.2024527, 
1264.0274, 8.2845187, 
1264.0705, 8.5051109, 
1264.1136, 8.7989936, 
1264.1567, 9.3194183, 
1264.1998, 9.3864018, 
1264.2429, 9.2290423, 
1264.2860, 9.1514228, 
1264.3291, 9.6634734, 
1264.3722, 10.908237, 
1264.4153, 13.440825, 
1264.4584, 19.741712, 
1264.5015, 34.830032, 
1264.5446, 68.077017, 
1264.5877, 137.32040, 
1264.6308, 251.34565, 
1264.6739, 382.72935, 
1264.7170, 469.51447, 
1264.7602, 479.38143, 
1264.8033, 417.64792, 
1264.8464, 304.52093, 
1264.8895, 213.98986, 
1264.9326, 193.57819, 
1264.9757, 209.95168, 
1265.0188, 206.37313, Si II
1265.0619, 162.52465, 
1265.1050, 98.407939, 
1265.1481, 50.164685, 
1265.1912, 27.762558, 
1265.2343, 18.829784, 
1265.2774, 14.116073, 
1265.3205, 11.196340, 
1265.3636, 9.9845462, 
1265.4067, 9.4809172, 
1265.4498, 9.5767976, 
1265.4930, 9.7414109, 
1265.5361, 10.199266, 
1265.5792, 11.490262, 
1265.6223, 13.679700, 
1265.6654, 14.898144, Fe II
1265.7085, 13.476029, 
1265.7516, 11.651404, 
1265.7947, 10.859355, Fe II
1265.8378, 10.175857, 
1265.8809, 9.1281023, 
1265.9240, 8.3583034, 
1265.9672, 8.0872884, 
1266.0103, 8.2002090, 
1266.0534, 8.6620193, 
1266.0965, 10.539011, 
1266.1396, 14.203012, 
1266.1827, 22.493246, 
1266.2258, 35.630399, 
1266.2689, 46.858987, C I
1266.3120, 46.430056, 
1266.3551, 49.860536, Mg VI
1266.3983, 69.818340, 
1266.4414, 78.831113, 
1266.4845, 59.505430, 
1266.5276, 39.094401, 
1266.5707, 29.363981, 
1266.6138, 25.207186, 
1266.6569, 21.541764, Fe II
1266.7000, 15.762317, 
1266.7432, 11.696072, 
1266.7863, 9.9843022, 
1266.8294, 10.001742, 
1266.8725, 10.569255, 
1266.9156, 10.715332, 
1266.9587, 10.236843, 
1267.0018, 9.4859108, 
1267.0449, 9.1978296, 
1267.0881, 8.9889693, 
1267.1312, 8.7710654, 
1267.1743, 8.9479738, 
1267.2174, 9.0541967, 
1267.2605, 9.0550024, 
1267.3036, 8.7055843, 
1267.3468, 8.6243691, 
1267.3899, 9.8408208, 
1267.4330, 11.931740, 
1267.4761, 15.967976, 
1267.5192, 25.874532, 
1267.5623, 40.640610, Mg VI
1267.6054, 50.410304, C I
1267.6486, 43.086176, 
1267.6917, 24.569386, 
1267.7348, 12.722887, 
1267.7779, 9.1839927, Ca VI/2
1267.8210, 8.0455177, 
1267.8642, 7.7295962, 
1267.9073, 7.7317303, 
1267.9504, 8.1361911, 
1267.9935, 8.9400911, 
1268.0366, 10.440811, 
1268.0797, 11.497538, 
1268.1229, 11.363295, Fe II
1268.1660, 10.278162, 
1268.2091, 9.7356471, 
1268.2522, 9.0144891, 
1268.2953, 8.2450272, 
1268.3385, 7.9948541, 
1268.3816, 7.7717389, 
1268.4247, 8.0571259, 
1268.5887, 7.4504608, 
1268.6317, 7.4577907, 
1268.6747, 7.5952818, 
1268.7177, 7.7261109, 
1268.7608, 7.6488510, 
1268.8038, 7.7612131, 
1268.8468, 7.9626686, 
1268.8898, 8.3506255, 
1268.9328, 8.6609655, 
1268.9758, 9.2261824, 
1269.0188, 9.9325480, 
1269.0619, 10.289641, 
1269.1049, 11.492097, 
1269.1479, 15.380305, 
1269.1909, 19.037413, S I
1269.2339, 17.347398, 
1269.2769, 12.222587, 
1269.3200, 9.6836647, 
1269.3630, 9.2174681, 
1269.4060, 8.7577269, 
1269.4490, 8.0780453, 
1269.4920, 7.9454270, 
1269.5350, 7.8558051, 
1269.5781, 7.5723725, 
1269.6211, 7.4284494, 
1269.6641, 7.4072330, 
1269.7071, 7.6099566, 
1269.7501, 7.8605577, 
1269.7931, 8.2296958, 
1269.8362, 8.6974695, 
1269.8792, 8.9405611, 
1269.9222, 9.0564110, 
